OUT,Taxonomy,WYCO_0923_05_PR_D1_B_C01_XT,WYCO_0923_05_PR_D1_B_C04_XT,WYCO_0923_05_PR_D2_B_C04_XT,WYCO_0923_05_PR_D3_B_C04_XT,WYCO_0923_05_PR_D1_B_C05_XT,WYCO_0923_05_PR_D2_B_C05_XT,WYCO_0923_05_PR_D3_B_C05_XT,WYCO_0923_06_PR_D1_B_C01_XT,WYCO_0923_06_PR_D2_B_C01_XT,WYCO_0923_06_PR_D3_B_C01_XT,WYCO_0923_06_PR_D1_B_C02_XT,WYCO_0923_05_PR_D2_B_C01_XT,WYCO_0923_06_PR_D2_B_C02_XT,WYCO_0923_06_PR_D3_B_C02_XT,WYCO_0923_06_PR_D1_B_C03_XT,WYCO_0923_06_PR_D2_B_C03_XT,WYCO_0923_06_PR_D3_B_C03_XT,WYCO_0923_06_PR_D1_B_C04_XT,WYCO_0923_06_PR_D2_B_C04_XT,WYCO_0923_06_PR_D3_B_C04_XT,WYCO_0923_06_PR_D1_B_C05_XT,WYCO_0923_06_PR_D3_B_C05_XT,WYCO_0923_05_PR_D3_B_C01_XT,WYCO_0923_06_PR_D2_B_C05_XT,WYCO_0923_013_AD_D3_B_C01_XT,WYCO_0923_013_AD_D1_B_C01_XT,WYCO_0923_013_AD_D2_B_C01_XT,WYCO_0923_013_AD_D3_B_C02_XT,WYCO_0923_013_AD_D1_B_C02_XT,WYCO_0923_013_AD_D2_B_C02_XT,WYCO_0923_013_AD_D1_B_C03_XT,WYCO_0923_013_AD_D2_B_C03_XT,WYCO_0923_05_PR_D1_B_C02_XT,WYCO_0923_013_AD_D3_B_C04_XT,WYCO_0923_013_AD_D1_B_C04_XT,WYCO_0923_013_AD_D2_B_C04_XT,WYCO_0923_013_AD_D3_B_C05_XT,WYCO_0923_013_AD_D1_B_C05_XT,WYCO_0923_013_AD_D2_B_C05_XT,WYCO_0923_015_AD_D3_B_C01_XT,WYCO_0923_015_AD_D1_B_C01_XT,WYCO_0923_015_AD_D2_B_C01_XT,WYCO_0923_015_AD_D3_B_C02_XT,WYCO_0923_05_PR_D2_B_C02_XT,WYCO_0923_015_AD_D1_B_C02_XT,WYCO_0923_015_AD_D2_B_C02_XT,WYCO_0923_015_AD_D3_B_C03_XT,WYCO_0923_015_AD_D1_B_C03_XT,WYCO_0923_015_AD_D2_B_C03_XT,WYCO_0923_015_AD_D3_B_C04_XT,WYCO_0923_015_AD_D1_B_C04_XT,WYCO_0923_015_AD_D2_B_C04_XT,WYCO_0923_015_AD_D2_B_C05_XT,WYCO_0923_015_AD_D3_B_C05_XT,WYCO_0923_05_PR_D3_B_C02_XT,WYCO_0923_015_AD_D1_B_C05_XT,WYCO_0923_016_AD_D2_B_C01_XT,WYCO_0923_016_AD_D3_B_C01_XT,WYCO_0923_016_AD_D1_B_C01_XT,WYCO_0923_016_AD_D2_B_C02_XT,WYCO_0923_016_AD_D3_B_C02_XT,WYCO_0923_016_AD_D1_B_C02_XT,WYCO_0923_016_AD_D2_B_C03_XT,WYCO_0923_016_AD_D3_B_C03_XT,WYCO_0923_016_AD_D1_B_C03_XT,WYCO_0923_05_PR_D1_B_C03_XT,WYCO_0923_016_AD_D2_B_C04_XT,WYCO_0923_016_AD_D3_B_C04_XT,WYCO_0923_016_AD_D1_B_C04_XT,WYCO_0923_016_AD_D2_B_C05_XT,WYCO_0923_016_AD_D3_B_C05_XT,WYCO_0923_016_AD_D1_B_C05_XT,WYCO_0923_019_PR_D2_B_C01_XT,WYCO_0923_019_PR_D3_B_C01_XT,WYCO_0923_019_PR_D1_B_C01_XT,WYCO_0923_019_PR_D2_B_C02_XT,WYCO_0923_05_PR_D2_B_C03_XT,WYCO_0923_019_PR_D1_B_C02_XT,WYCO_0923_019_PR_D2_B_C03_XT,WYCO_0923_019_PR_D3_B_C03_XT,WYCO_0923_019_PR_D1_B_C03_XT,WYCO_0923_019_PR_D1_B_C04_XT,WYCO_0923_019_PR_D2_B_C04_XT,WYCO_0923_019_PR_D3_B_C04_XT,WYCO_0923_019_PR_D1_B_C05_XT,WYCO_0923_019_PR_D2_B_C05_XT,WYCO_0923_05_PR_D3_B_C03_XT,WYCO_0923_019_PR_D3_B_C05_XT
ac6fb10857a6b41e461398499e8ada37,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Clarireedia;s__Clarireedia_bennettii,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ba121f31d24a66c88fbb35118697147,k__Fungi;p__Ascomycota,0,0,0,0,4,0,0,0,0,0,12,0,0,0,10,10,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,41,0,0,0,0,0,0
0e66171cce7ff48bab343ef3a30f9e5d,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75436a0715d44a721a28cc8b24acfec8,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Equiseticola;s__Equiseticola_fusispora,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
e5400f2c130b82afb6c60619a1cc81b5,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
92e8be02574fd79f503fa99e1f47da68,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Lindtneria;s__Lindtneria_sp,0,0,0,0,0,0,0,0,0,0,40,0,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d5ab2214301d3cc10ba2677f4441ae2,k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__unidentified;g__unidentified;s__Pyxidiophorales_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758136e2c5dc894f3f18765daa68d9e6,k__Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d19d30f8d579d345326ee967f28240c8,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;s__Laburnicola_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36cbfb0caf2968fad50989b47bbe0040,k__Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a6d2ddb07e202483bb8209c06e4dff6,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_separata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,6,0,0,23,0,0,0,0,0,0
b240e12e69294b50e3b8deb2cb9f69c3,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Mycopan;s__Mycopan_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,0,0,0,0,0,0,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31a9faf7352e863877845a6bdcf6abda,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a072153ec1c48e8858e872e092cc57af,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0
be4928f69ae81a190898c5db01862b0d,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834b26f34e51a1db0adfd1ad274ce643,k__Fungi;p__Glomeromycota,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629d62efe97d6023daaa4eb86804f32c,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,24,12,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74f7077f8fd285bade914e51a579a775,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema;s__Chaetosphaeronema_sp,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aff4aaeafdb793790a4446856668c8ca,k__Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070de154537515e09c877a308c748a90,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Warcupia;s__Warcupia_terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa5d8008646bb0c7ad64777279eea856,k__Fungi,0,0,0,0,0,67,0,0,58,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e57ce9fa0c819a543084f2d26f5fb088,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_lobauensis,0,0,0,0,0,0,0,0,24,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c383eb0e3b781538e3dc98dbc92a138,k__Fungi;p__Basidiomycota;c__Agaricomycotina_cls_Incertae_sedis;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycotina_cls_Incertae_sedis_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b00bc794018c9247a8a1d6756a4c4d2e,k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,45,0,0,0,0,0,0
6797ce1f22996a57e6b1cc19ff3fe5e0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Clarireedia;s__Clarireedia_bennettii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f59334c47b3706a1c2b02282eaf6f9d,k__Fungi;p__Basidiomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d512d3f3b96929b8c1810e36f6efa3b5,k__Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816bd0459ffe94bfbcaa9076b318c7ac,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__unidentified;g__unidentified;s__Tremellodendropsidales_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0
e85107c65f1895eb13fa4d085d8583cd,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neostagonospora;s__Neostagonospora_caricis,0,0,0,0,0,0,0,0,33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
86c75dc13959cb55dec1492186fa4507,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus,0,0,0,0,0,0,0,0,0,0,32,0,0,0,27,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aec524a034111a097858dcb2164febb4,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_sp,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
448e07b1ecb82f2480aa9d3ab556a534,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Simocybe;s__Simocybe_sp,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da4cd468ab201aa3a4b661f3dffb52a0,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_aeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154ff3c23f29d68ded50d5580aefac2,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Lindtneria;s__Lindtneria_sp,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef5b04cdbb103f36f1cfdfb6959a8cdb,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Calvatia;s__Calvatia_fragilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b31f713334bd00887056eef7f3805fa,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b9a159f6e8b855677e33763386cf879,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiales_fam_Incertae_sedis;g__Cyrenella;s__Cyrenella_elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ed6854a544f7c9ea1e41e6aba68eb8d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1215ea150db2907a6c4e5005df4331b1,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a6fb05de2af12534d5fb5d27f7e0bb1,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Glarea;s__Glarea_lozoyensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef569260b9555285e1b415e5a6897350,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78d32a7830db915db38c24967c2c3744,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Disciseda;s__Disciseda_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
f6e4625e097bf8607af637672ab8f4b3,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52cbfbad4c984fb67a8b3a4491f20e45,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta_sp,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c7daa30bf59925de92a5bcffaf2b759,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898eddd1ee8bccb35f964474073ddd20,k__Fungi;p__Basidiomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
